517,24,269,1876,336
520,54,182,499,1553
521,563,26,1739,1287
526,200,993,575,269
532,307,1516,1858,693
542,337,238,1064,1869
543,373,479,1860,973
549,401,390,371,616
550,402,752,757,1718
562,449,913,1088,984
605,1357,957,295,1281
606,1607,831,1393,1047
651,1406,1187,1303,1591
677,1414,1592,113,955
679,57,1597,1800,81
682,1209,1249,1815,789
683,210,1262,1652,5
687,485,65,1755,279
691,541,377,1013,863
693,100,1857,1548,774
700,464,1872,396,653
718,125,871,834,724
805,714,308,135,1274
815,246,1281,741,413
968,252,1784,835,1130
990,614,426,1059,770
1147,72,1789,924,1464
1159,308,223,960,1305
1213,216,1007,450,858
1251,768,1180,1113,1244
1252,217,971,1576,1579
1255,1325,977,1161,577
1260,1411,1498,1726,953
1266,1428,1210,1452,1694
1272,1453,1700,1162,613
1308,1734,1438,534,1089
1325,1736,53,714,1259
1360,1739,305,204,754
1375,1743,168,29,1065
1388,1746,1660,570,442
1389,1750,1667,321,767
1391,1765,130,467,1735
1411,1733,1242,788,838
1412,1502,1282,1254,720
1428,978,325,78,1076
1430,1047,478,530,48
1440,1101,480,506,598
1453,415,482,1185,174
1600,1128,61,23,820
1622,1129,129,1140,1012
1,940,193,1498,1323
24,395,584,635,1078
43,396,595,27,821
44,875,512,861,1539
48,959,590,671,1821
49,996,1235,1778,757
50,52,1642,1541,790
52,1815,751,1457,1096
54,400,1368,1754,1413
211,1124,51,1634,1401
212,969,121,1534,14
213,186,379,1615,1814
225,1832,1292,670,1597
226,1875,1199,560,4
250,828,1762,650,889
256,850,474,1878,1881
257,92,256,727,1378
260,392,1653,1112,807
263,1302,263,509,983
264,1281,663,394,414
275,36,1200,510,146
276,192,1672,1675,73
277,1809,458,1603,604
278,70,430,1609,819
282,144,1387,1788,1280
283,1779,1396,710,818
338,1444,124,558,1654
348,1023,1659,895,1469
383,1280,1874,967,1554
408,1631,555,361,354
440,1712,689,593,601
442,1457,71,1174,663
459,1058,159,1533,940
468,1711,962,636,796
474,1737,420,908,738
499,1748,1787,1159,658
537,434,1876,1233,798
563,968,1229,592,346
570,276,1370,640,941
753,472,1584,1319,617
754,372,345,1353,1083
755,349,425,1572,1023
760,363,1124,1355,325
789,476,392,759,1243
837,143,1556,1358,753
841,157,576,1450,1798
847,712,207,1724,812
858,746,247,432,218
902,1139,284,1776,1824
911,1511,1690,86,1739
919,1795,1783,1799,1738
1013,911,1091,1126,1437
1675,948,1806,8,1498
13,388,22,120,1101
14,1554,88,1197,1767
19,1694,943,1202,1691
20,1784,1664,773,1394
21,952,857,1091,1825
31,748,1014,1310,1875
32,1656,1168,857,942
33,1754,1587,1737,911
34,1752,1633,1014,1494
47,1756,1482,542,919
503,104,1394,1527,67
508,426,1437,1325,1815
509,1859,1126,1411,536
510,1651,1473,1227,492
518,1416,1218,969,8
533,1063,415,1546,1677
553,935,1647,1092,102
557,1274,1833,803,24
558,1277,622,284,472
559,905,432,1628,380
561,1213,1227,1511,970
610,1430,1131,845,19
667,209,1132,810,751
684,201,1133,703,901
685,6,364,768,591
686,1789,367,1424,1207
699,1556,127,683,570
1783,1665,688,1110,1790
1861,285,974,841,810
62,443,1469,1459,1113
64,894,1182,1473,1688
74,1881,378,80,1110
200,861,1481,17,246
307,1307,1484,695,835
313,1225,1485,721,721
314,1235,1500,529,1013
315,1540,1526,684,1532
316,1831,1530,677,1788
317,576,1835,796,466
322,1647,1559,1406,290
324,207,1570,1526,813
326,223,337,1781,832
336,247,1532,515,245
337,1599,1171,1530,1562
351,1801,1094,876,1607
352,886,789,516,1726
353,1381,1028,964,1326
354,715,1008,1871,468
355,923,606,291,1652
356,936,1234,866,850
373,1487,1421,767,1560
382,1642,1376,1662,1189
389,1703,1135,16,670
401,329,1156,1213,744
402,1805,591,1881,295
416,1810,1089,1549,916
421,1024,1395,1595,982
427,1031,1401,1291,1633
439,1009,77,1599,1325
449,284,128,946,482
450,647,1610,1123,903
560,899,614,49,599
582,1241,979,1282,1072
796,628,300,537,964
975,1731,713,61,535
978,1666,1084,65,1829
1339,1690,814,610,499
1503,1646,203,1430,734
1517,1709,286,1503,645
1519,1800,122,1009,1090
1520,1843,1203,1381,1880
1522,181,928,129,330
1523,1214,1050,1210,960
1525,1870,683,377,309
1526,1617,1753,193,478
1530,1868,1528,517,262
1531,1669,1733,1857,1147
1537,1702,1737,118,1625
1538,1272,1756,1725,1184
1539,1867,1027,1052,1689
1543,1533,1003,1872,776
1554,1548,1079,324,94
1572,1291,573,1775,816
1575,343,191,738,85
1662,797,197,253,910
1694,1719,1219,12,1299
1724,1869,9,941,32
1725,1601,288,1536,274
1732,1564,1474,806,686
1770,1532,786,776,44
1775,1383,596,1746,963
1776,1486,602,856,43
1790,1634,797,237,1525
1799,1440,530,840,358
1815,324,1114,186,969
1824,1609,881,1631,841
1825,18,1000,519,57
1826,465,729,47,71
1827,800,1263,543,489
1857,1853,723,549,31
1858,1836,728,280,1746
1860,1343,1785,1673,1816
1867,1641,1682,119,1545
1872,1488,840,1195,1375
196,1855,1270,130,1185
400,1782,695,461,675
715,1545,973,1558,586
790,1595,361,1617,1202
1112,1854,1865,18,131
1113,801,1866,1196,13
1355,722,1744,665,692
1357,1793,116,1622,1063
1358,1092,1414,1283,1548
1373,1851,125,951,922
1405,585,1809,954,1188
1427,609,1023,1226,1765
1533,43,712,935,808
1548,44,1719,455,1371
1549,50,1657,1394,1445
1553,257,1541,770,107
1602,499,880,1770,1744
1607,1398,769,239,1810
1715,171,762,456,420
1862,39,1334,1437,1060
1863,1833,74,1663,664
1864,530,287,1883,45
1865,1514,587,940,167
1866,1240,553,1698,1052
53,1650,561,1003,1838
261,1652,965,681,1842
409,1783,830,124,1700
511,1657,598,771,584
695,1007,599,1079,1630
701,1110,233,708,1541
702,1026,1294,1700,1551
703,1336,1298,887,685
704,1346,1256,236,1679
705,1017,960,59,715
706,1141,635,1114,652
707,1569,1863,437,1404
708,1792,1864,1365,1350
710,1535,1269,674,1402
711,1555,711,1395,33
831,1561,1444,462,946
869,1671,1009,1398,1879
1187,1704,1843,1401,716
1415,1816,1545,989,849
1418,1279,1092,1416,1477
1426,627,741,38,1374
1436,1632,1452,41,119
1443,1442,534,1656,308
1631,1035,1185,465,672
1814,1216,738,786,1840
1870,1382,944,300,1720
1881,622,1208,1679,1151
714,69,743,944,1692
1286,644,1146,871,1693
1674,1088,1551,1524,114
1851,979,146,1208,1714
193,1027,277,1733,1559
279,624,1351,1806,1029
786,1032,222,713,1666
1267,1048,1108,22,1568
1364,630,525,1377,503
1377,1029,735,1865,36
1398,1030,1316,1718,1472
1402,1212,1105,1866,597
1403,1217,803,1492,34
1406,1228,845,338,148
1407,1429,1198,584,59
1413,908,1283,272,82
1414,547,1140,140,62
1444,638,1499,585,293
1302,657,1515,1863,1085
1534,736,650,1864,1270
1546,838,727,1870,1088
1559,716,1419,248,603
1570,1001,1821,595,46
1628,1067,924,936,189
1784,1180,604,1741,15
56,730,1412,952,602
61,741,307,556,596
63,764,276,807,1457
78,971,1277,1666,1136
84,977,628,932,1797
129,1452,800,1854,233
1259,350,1110,1657,79
1289,534,239,923,1392
1291,535,658,1163,1699
406,632,229,915,595
566,853,213,881,600
617,1185,260,666,831
1023,380,356,1109,1245
1076,1186,1078,1868,1662
1078,1620,1083,1438,1760
1083,178,262,875,20
1084,618,245,818,21
1085,665,619,819,1569
1393,1123,799,880,1302
1394,1226,109,250,38
1395,1250,205,337,41
1401,1541,184,76,376
1437,771,194,83,1595
1613,1315,386,609,356
1663,1323,170,962,438
1782,1673,183,709,864
1839,1730,102,625,1734
57,505,794,1477,619
65,529,884,996,1107
76,540,822,1000,498
77,577,1326,827,1075
83,737,509,296,985
128,1446,510,6,1150
343,1501,734,899,1104
377,1518,1197,1412,1103
770,1536,1202,279,299
871,1643,593,1752,1007
1235,1676,636,842,1542
1269,148,640,843,794
1285,172,592,1302,1878
1540,236,759,181,786
1545,1264,371,792,703
1595,306,187,573,1615
1854,1498,964,258,40
584,432,706,269,160
595,1099,1612,751,1631
596,1109,210,39,69
602,1118,948,211,473
603,1121,627,955,1857
681,1580,644,596,1872
798,1593,630,647,1474
1617,692,1718,602,1873
1666,738,932,829,800
1813,1064,995,729,405
507,1091,559,1559,1209
628,1227,810,1570,1514
1609,1244,450,711,512
1611,1477,1184,1090,590
1690,1640,1586,1194,273
1804,239,1598,1368,37
1868,601,403,251,1352
295,615,1299,707,1647
625,955,807,1447,393
1059,1040,76,690,871
1060,1051,83,1784,1213
1077,1053,978,77,1308
1215,1056,899,51,1388
1278,1492,171,91,412
1283,1560,529,846,173
1679,1636,1492,672,1783
803,1714,248,128,1412
827,1718,915,882,1335
829,1755,882,1269,1348
832,1772,289,307,705
842,248,1138,769,1862
843,424,1179,1861,1499
845,846,682,123,1865
1098,893,99,760,1048
1141,915,1377,824,1102
1163,927,671,1407,1097
1365,932,1161,149,669
556,937,1162,276,630
666,944,895,762,791
709,1003,989,743,1476
813,1079,1457,781,271
1124,1114,1599,1783,1819
1274,1208,1634,658,1743
1585,1210,332,927,1866
1603,1420,583,823,49
1610,1447,1070,89,47
182,1459,1490,1229,1463
262,1507,1497,706,154
280,1747,975,820,1750
309,300,1746,747,1749
321,311,1216,821,799
467,394,1382,1630,1058
504,445,690,975,1621
721,572,234,722,785
806,672,235,685,981
814,690,1222,131,1736
818,713,49,686,1761
819,773,47,289,980
820,776,1273,1797,1546
821,778,670,563,394
828,781,1816,94,643
866,823,1088,190,481
969,824,1536,1131,1510
984,880,672,1414,684
1052,881,824,70,607
1194,882,1630,1132,704
1209,1018,1797,1281,1118
1276,1211,1813,1133,135
1277,1630,1119,1243,1863
1448,1700,80,1610,1864
1576,1720,455,1235,644
119,1726,456,1753,1834
180,1797,833,504,1684
181,1806,1475,1124,335
203,22,506,165,1706
245,1000,563,56,1646
265,1142,669,152,804
286,289,1814,63,1728
287,291,586,859,1882
344,299,675,82,1112
472,304,721,229,576
619,519,1365,1171,10
799,573,818,1287,846
807,658,819,507,1751
810,669,1090,978,1489
962,729,1353,1334,1628
1280,739,1450,126,1844
1281,743,93,309,1686
1547,757,946,103,908
1698,769,1832,995,1874
1788,788,828,984,1556
8,1524,935,669,395
15,227,781,261,1870
27,762,823,454,1717
89,767,101,1023,1871
90,816,111,1444,1781
96,995,732,778,1284
107,1438,1879,1690,1322
109,1558,1880,1839,894
114,1741,652,1018,169
115,229,37,79,1006
140,405,273,1285,1876
174,412,472,116,1787
176,437,1851,176,555
191,461,1583,1602,689
195,462,1589,195,1490
197,551,703,968,1349
198,720,1476,1146,760
199,751,1489,1821,627
202,888,1781,199,1391
205,916,1871,299,2
272,1097,143,161,1389
747,1100,1511,163,12
856,1102,798,1879,483
1090,1201,1585,173,1020
1233,1334,749,1880,1660
1243,1368,542,188,424
1282,51,123,304,1121
1319,59,149,110,1858
1752,258,174,93,1860
1753,269,1280,1613,1727
1756,674,898,108,181
1883,909,507,153,1782
12,1131,1710,15,1722
16,1132,1363,156,1261
17,1133,144,402,739
18,1138,372,187,999
37,1146,905,1142,1809
38,1150,1447,449,91
41,1151,1534,1286,748
88,1154,655,614,138
91,1155,575,604,1109
97,1171,1163,112,467
98,1175,94,175,1486
105,1176,152,174,1217
108,1179,834,1278,104
118,1189,835,1138,1502
121,1205,190,1756,1100
122,234,504,783,1201
124,235,206,206,1019
165,237,211,457,1468
171,251,192,151,1708
184,296,349,53,1748
194,340,363,160,1770
204,677,1540,169,17
206,682,1123,1179,661
210,700,1673,801,1774
253,1147,340,1545,1747
273,1159,352,628,1855
457,1622,150,481,837
465,212,654,1277,1431
485,213,717,1272,1533
604,250,131,1245,11
768,260,859,1612,16
792,338,165,210,1775
800,537,279,234,186
840,760,457,235,1609
900,841,85,105,1868
1229,1013,293,213,608
1287,558,1861,85,1572
1290,559,1285,1060,1724
1320,610,497,1077,524
26,684,133,260,1319
39,685,1602,37,673
79,686,878,682,1776
81,62,541,125,1799
82,74,464,136,208
93,352,476,74,893
117,356,1651,137,1725
166,560,1274,405,1387
175,582,343,412,1396
190,796,722,273,1026
323,1662,236,828,1228
372,1112,909,1547,1267
379,1113,1176,293,112
386,1549,62,909,992
749,53,617,1276,1649
783,707,1076,57,247
795,708,1085,1448,223
1551,1814,603,447,1839
1816,1407,115,138,847
23,617,795,182,1500
29,1076,35,1851,1481
35,1078,132,551,1484
70,1083,167,198,1641
80,1084,376,1176,1564
123,1085,740,202,861
138,770,1134,472,387
144,603,950,916,1370
149,681,1194,712,1139
150,798,876,1540,1439
151,1813,653,340,437
160,625,846,1363,1695
161,1060,299,1280,1843
163,1077,1195,133,1648
169,1215,1613,356,237
170,1098,1777,559,352
173,556,908,661,1837
179,666,1147,497,334
183,709,1160,800,285
185,1585,827,1084,1851
186,182,984,1175,1632
188,262,1098,878,1624
192,309,515,1189,545
292,814,516,1274,1800
349,1276,177,343,137
363,1448,485,1209,1709
364,203,968,81,178
367,245,1477,1147,207
476,286,934,485,156
481,287,936,144,445
541,344,1018,171,633
586,619,360,372,998
614,799,942,541,1653
661,8,261,26,1233
664,15,100,192,1001
675,89,585,1782,153
859,109,866,779,136
864,115,842,814,506
878,176,843,121,747
1612,191,1196,349,797
1656,195,1839,363,1336
6,197,105,1078,1854
85,198,887,203,1071
86,199,402,1083,1458
94,202,449,143,1835
99,205,875,464,657
100,747,955,286,1701
101,88,927,100,1386
102,97,1189,88,396
103,98,533,352,324
110,108,1174,476,462
111,121,57,62,29
112,122,157,379,1037
113,184,923,1816,1036
116,194,1782,191,1283
120,1287,1109,1814,18
126,26,778,197,23
127,79,304,287,1704
130,81,1175,905,39
131,82,344,1141,1859
132,117,97,122,1407
133,166,98,262,1793
134,175,117,245,426
135,379,166,157,1771
136,386,292,619,201
137,749,517,1813,58
141,783,1392,799,1638
142,795,996,364,1669
143,1551,647,367,1707
145,35,792,109,465
146,138,346,798,27
152,150,940,205,1422
153,151,952,127,923
154,160,771,617,1382
155,161,1329,1076,1792
156,163,1141,746,1877
157,169,1215,1085,1216
167,170,1052,184,1214
187,173,665,194,1575
293,183,405,1585,1678
328,188,412,1551,3
376,292,941,603,1847
385,364,1778,386,1225
446,367,1310,1098,1383
447,481,1527,170,1315
453,586,1226,183,1853
454,661,1278,1263,25
455,675,1254,146,1683
456,99,1272,1215,1601
464,101,1073,587,1836
484,102,829,102,139
497,103,820,115,1617
564,110,821,99,209
779,111,967,344,856
794,112,1209,749,1563
801,126,746,794,1406
905,127,1142,586,92
1245,132,543,675,1441
1263,136,549,150,1343
1615,137,56,101,1651
1821,146,63,111,1789
1878,153,1286,97,1665
1879,156,1416,98,1731
1880,167,609,795,1719
125,376,1547,35,1831
587,447,916,117,1398
712,454,551,166,1235
746,794,1243,132,1488
857,1245,779,292,1180
1014,1263,951,167,1540
1363,587,954,376,1779
